
****** xsim v2025.2 (64-bit)
  **** SW Build 6299465 on Fri Nov 14 12:34:56 MST 2025
  **** IP Build 6300035 on Fri Nov 14 10:48:45 MST 2025
  **** SharedData Build 6298862 on Thu Nov 13 04:50:51 MST 2025
  **** Start of session at: Tue Mar 24 16:58:04 2026
    ** Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
    ** Copyright 2022-2025 Advanced Micro Devices, Inc. All Rights Reserved.

source xsim.dir/sim_snapshot/xsim_script.tcl
# xsim {sim_snapshot} -testplusarg INPUT_HEX=/home/gary/Individual_Project/img/4x4_input.hex -testplusarg GOLDEN_OUT_HEX=/home/gary/Individual_Project/sim/expected_sobel_output.hex -testplusarg RTL_OUT_HEX=/home/gary/Individual_Project/sim/actual_output.hex -autoloadwcfg -runall
Time resolution is 1 ps
run -all
[TB] Loading input:  /home/gary/Individual_Project/img/4x4_input.hex
[TB] Loading golden: /home/gary/Individual_Project/sim/expected_sobel_output.hex
[TB] ──────── Starting Sobel kernel ────────
[TB] Array: 32x32  DataWidth: 16
[TB] Load complete
[TB] Gx complete
[TB] Gy complete
[TB] Magnitude complete
[FAIL] pixel 295 (row=9 col=7): got=0x0013  expected=0x0009
[FAIL] pixel 296 (row=9 col=8): got=0x001a  expected=0x002b
[FAIL] pixel 297 (row=9 col=9): got=0x001b  expected=0x0056
[FAIL] pixel 298 (row=9 col=10): got=0x0014  expected=0x0066
[FAIL] pixel 299 (row=9 col=11): got=0x0005  expected=0x0048
[FAIL] pixel 300 (row=9 col=12): got=0x000c  expected=0x0039
[FAIL] pixel 301 (row=9 col=13): got=0x000e  expected=0x001f
[FAIL] pixel 302 (row=9 col=14): got=0x0004  expected=0x0003
[FAIL] pixel 303 (row=9 col=15): got=0x000b  expected=0x0011
[FAIL] pixel 304 (row=9 col=16): got=0x0028  expected=0x002a
[FAIL] pixel 305 (row=9 col=17): got=0x0055  expected=0x0052
[FAIL] pixel 306 (row=9 col=18): got=0x005f  expected=0x0070
[FAIL] pixel 307 (row=9 col=19): got=0x0031  expected=0x0064
[FAIL] pixel 308 (row=9 col=20): got=0x0003  expected=0x0047
[FAIL] pixel 309 (row=9 col=21): got=0x0019  expected=0x0054
[FAIL] pixel 310 (row=9 col=22): got=0x001b  expected=0x004b
[FAIL] pixel 311 (row=9 col=23): got=0x001c  expected=0x003d
[FAIL] pixel 312 (row=9 col=24): got=0x0018  expected=0x0042
[FAIL] pixel 313 (row=9 col=25): got=0x000d  expected=0x004e
[FAIL] pixel 314 (row=9 col=26): got=0x000f  expected=0x0038
[FAIL] pixel 315 (row=9 col=27): got=0x000a  expected=0x001f
[FAIL] pixel 316 (row=9 col=28): got=0x000c  expected=0x0018
[FAIL] pixel 317 (row=9 col=29): got=0x0015  expected=0x001e
[FAIL] pixel 318 (row=9 col=30): got=0x0024  expected=0x0021
[FAIL] pixel 319 (row=9 col=31): got=0x00a1  expected=0x028e
[FAIL] pixel 320 (row=10 col=0): got=0x00c2  expected=0x03e2
[FAIL] pixel 321 (row=10 col=1): got=0x001a  expected=0x0012
